#airframe_info, log_version="1.00", airframe_name="Cessna 208B", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0767-13", system_id="24F5FC5E6", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,  ft lbs,     rpm,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 Torq,   E1 NP,   E1 NG,  E1 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2019-08-19, 06:36:41,  +00:00,   HKOK,   -1.3376772,   36.2751389, 10499.0, 29.92, 11118.8,   8.0, 123.84, 142.67,   -4.49,   2.27,  -0.31,  -0.00,  -0.01, 261.8, 265.9,  28.5,   3.4,  76.28,  85.44,    44.70,  156.99,   94.58, 1358.28, 1754.16,   94.56,  686.71, 11066.4, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.85, -152.0,   70.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.3,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:42,  +00:00,   HKOK,   -1.3377163,   36.2744789, 10500.0, 29.92, 11118.9,   8.0, 123.86, 142.66,    3.56,   2.26,  -0.23,  -0.00,  -0.01, 261.8, 265.9,  28.5,   2.6,  76.10,  85.69,    44.71,  156.99,   94.47, 1358.56, 1753.61,   94.57,  686.85, 11066.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.80, -152.2,   70.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.3,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:43,  +00:00,   HKOK,   -1.3377560,   36.2738228, 10500.0, 29.92, 11118.8,   8.0, 123.85, 142.64,    8.47,   2.27,  -0.16,   0.00,  -0.01, 261.7, 265.9,  28.5,   3.9,  75.93,  85.69,    44.70,  156.97,   94.45, 1358.87, 1752.80,   94.57,  686.66, 11066.4, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.76, -152.4,   70.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.3,  -3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:44,  +00:00,   HKOK,   -1.3377961,   36.2731628, 10500.0, 29.92, 11118.7,   8.0, 123.78, 142.62,    8.69,   2.32,  -0.40,  -0.00,   0.01, 261.7, 265.8,  28.5,   4.0,  75.93,  85.69,    44.73,  156.95,   94.61, 1359.66, 1753.00,   94.59,  686.62, 11066.3, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.69, -152.7,   70.0,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.3,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:45,  +00:00,   HKOK,   -1.3378363,   36.2725105, 10500.0, 29.92, 11118.6,   8.0, 123.70, 142.62,   10.88,   2.29,  -0.16,   0.00,   0.00, 261.6, 265.8,  28.5,   3.5,  75.76,  85.95,    44.72,  156.93,   94.41, 1359.48, 1752.76,   94.57,  686.56, 11066.2, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.69, -152.7,   70.0,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.3,  -3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:46,  +00:00,   HKOK,   -1.3378772,   36.2718506, 10500.0, 29.92, 11118.4,   8.0, 123.62, 142.60,   10.48,   2.30,   0.24,   0.00,   0.00, 261.6, 265.8,  28.5,   3.6,  75.76,  85.95,    44.69,  156.91,   94.72, 1357.88, 1752.54,   94.56,  686.38, 11066.0, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.65, -152.8,   69.9,  -94.2,    0.7,      1,   GPS,    ALT,  -0.0,   2.3,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:47,  +00:00,   HKOK,   -1.3379178,   36.2711906, 10500.0, 29.92, 11118.2,   8.0, 123.58, 142.58,    5.59,   2.34,   0.03,  -0.00,  -0.01, 261.6, 265.8,  28.5,   4.2,  75.76,  86.07,    44.71,  156.91,   94.49, 1359.65, 1753.94,   94.57,  686.56, 11065.8, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.62, -153.0,   69.9,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3, -15.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:48,  +00:00,   HKOK,   -1.3379586,   36.2705345, 10500.0, 29.92, 11117.9,   8.0, 123.65, 142.58,    2.44,   2.31,  -0.01,  -0.00,  -0.00, 261.6, 265.8,  28.5,   3.1,  75.76,  86.07,    44.72,  156.90,   94.49, 1360.35, 1753.09,   94.57,  686.56, 11065.5, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.60, -153.2,   69.9,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3, -15.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:49,  +00:00,   HKOK,   -1.3379997,   36.2698746, 10500.0, 29.92, 11117.7,   8.0, 123.66, 142.56,   -1.75,   2.31,  -0.04,  -0.00,   0.00, 261.7, 265.8,  28.5,   2.8,  75.76,  86.07,    44.71,  156.89,   94.47, 1359.19, 1752.69,   94.57,  686.62, 11065.3, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.58, -153.3,   69.8,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3, -15.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:50,  +00:00,   HKOK,   -1.3380406,   36.2692184, 10499.0, 29.92, 11117.6,   8.0, 123.62, 142.56,   -8.81,   2.33,   0.05,  -0.00,   0.01, 261.6, 265.8,  28.5,   3.2,  75.76,  85.95,    44.71,  156.87,   94.55, 1359.25, 1752.51,   94.56,  686.65, 11065.1, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.56, -153.5,   69.8,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:51,  +00:00,   HKOK,   -1.3380817,   36.2685623, 10499.0, 29.92, 11117.6,   8.0, 123.56, 142.54,  -12.94,   2.33,   0.13,  -0.00,   0.00, 261.6, 265.8,  28.5,   4.1,  75.93,  85.95,    44.71,  156.87,   94.09, 1358.33, 1752.43,   94.57,  686.58, 11065.2, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.54, -153.6,   69.7,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:52,  +00:00,   HKOK,   -1.3381234,   36.2678871, 10499.0, 29.92, 11117.8,   8.0, 123.52, 142.54,  -13.04,   2.31,   0.33,   0.00,  -0.00, 261.6, 265.8,  28.5,   3.6,  76.10,  85.82,    44.72,  156.86,   94.41, 1359.92, 1752.72,   94.58,  686.59, 11065.4, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.51, -153.9,   69.7,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:53,  +00:00,   HKOK,   -1.3381628,   36.2672462, 10499.0, 29.92, 11117.9,   8.0, 123.49, 142.54,   -7.21,   2.33,   0.27,   0.00,   0.01, 261.7, 265.8,  28.5,   3.4,  76.45,  85.56,    44.71,  156.85,   94.63, 1360.44, 1752.39,   94.58,  686.62, 11065.5, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.51, -153.9,   69.7,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:54,  +00:00,   HKOK,   -1.3382031,   36.2665901, 10500.0, 29.92, 11117.6,   8.0, 123.44, 142.56,   -3.19,   2.30,   0.21,   0.00,   0.00, 261.7, 265.8,  28.5,   3.4,  76.45,  85.31,    44.71,  156.84,   94.45, 1360.00, 1752.39,   94.58,  686.59, 11065.2, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.49, -154.1,   69.6,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:55,  +00:00,   HKOK,   -1.3382428,   36.2659302, 10499.0, 29.92, 11117.8,   8.0, 123.41, 142.54,   -1.28,   2.27,  -0.14,  -0.00,  -0.00, 261.7, 265.9,  28.5,   2.9,  76.80,  85.05,    44.71,  156.83,   94.39, 1360.06, 1752.65,   94.57,  686.47, 11065.4, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.48, -154.2,   69.6,  -94.2,    0.7,      1,   GPS,    ALT,   0.1,   2.3,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:56,  +00:00,   HKOK,   -1.3382828,   36.2652740, 10500.0, 29.92, 11117.9,   8.0, 123.42, 142.56,   -0.48,   2.27,  -0.26,   0.00,  -0.00, 261.7, 265.8,  28.5,   3.5,  77.15,  84.80,    44.71,  156.82,   94.30, 1360.38, 1753.10,   94.57,  686.60, 11065.5, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.47, -154.4,   69.5,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:57,  +00:00,   HKOK,   -1.3383228,   36.2646179, 10499.0, 29.92, 11118.5,   8.0, 123.46, 142.56,   -0.18,   2.26,   0.03,   0.00,   0.00, 261.7, 265.8,  28.5,   3.8,  77.32,  84.80,    44.73,  156.82,   94.32, 1360.71, 1752.38,   94.57,  686.49, 11066.1, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.45, -154.5,   69.5,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:58,  +00:00,   HKOK,   -1.3383628,   36.2639580, 10500.0, 29.92, 11119.1,   8.0, 123.47, 142.58,   -1.27,   2.27,   0.11,   0.00,  -0.01, 261.6, 265.8,  28.5,   3.4,  77.49,  84.54,    44.74,  156.81,   94.37, 1360.27, 1753.25,   94.57,  686.44, 11066.6, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.44, -154.6,   69.5,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3,  15.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:36:59,  +00:00,   HKOK,   -1.3384025,   36.2633018, 10500.0, 29.92, 11119.2,   8.0, 123.51, 142.52,    5.13,   2.25,   0.09,   0.00,  -0.00, 261.6, 265.8,  28.5,   3.4,  77.49,  84.42,    44.73,  156.81,   94.29, 1360.18, 1753.51,   94.58,  686.41, 11066.8, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.43, -154.7,   69.4,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.3,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:00,  +00:00,   HKOK,   -1.3384422,   36.2626419, 10500.0, 29.92, 11119.5,   8.0, 123.57, 142.58,   10.97,   2.23,   0.05,   0.00,  -0.00, 261.6, 265.9,  28.5,   3.9,  77.67,  84.29,    44.74,  156.81,   94.35, 1359.99, 1753.69,   94.59,  686.34, 11067.1, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.42, -154.8,   69.4,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,  11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:01,  +00:00,   HKOK,   -1.3384821,   36.2619858, 10500.0, 29.92, 11119.0,   8.0, 123.65, 142.60,   13.94,   2.20,   0.23,   0.00,   0.00, 261.6, 265.9,  28.5,   3.7,  77.67,  84.29,    44.75,  156.80,   94.51, 1360.39, 1753.70,   94.59,  686.56, 11066.6, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.41, -154.9,   69.3,  -94.2,    0.7,      1,   GPS,    ALT,  -0.0,   2.2,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:02,  +00:00,   HKOK,   -1.3385214,   36.2613297, 10501.0, 29.92, 11119.0,   8.0, 123.72, 142.62,   15.21,   2.14,  -0.12,  -0.00,  -0.01, 261.6, 265.9,  28.5,   3.6,  77.67,  84.29,    44.75,  156.79,   94.22, 1360.49, 1753.19,   94.58,  686.42, 11066.6, 148,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.41, -155.0,   69.3,  -94.2,    0.7,      1,   GPS,    ALT,  -0.0,   2.2,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:03,  +00:00,   HKOK,   -1.3385606,   36.2606735, 10501.0, 29.92, 11119.1,   8.0, 123.75, 142.66,   15.41,   2.13,  -0.09,   0.00,   0.00, 261.7, 265.9,  28.5,   2.4,  77.49,  84.29,    44.73,  156.78,   94.32, 1360.35, 1753.64,   94.58,  686.55, 11066.7, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.41, -155.0,   69.3,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.1,   0.0,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:04,  +00:00,   HKOK,   -1.3385999,   36.2600136, 10501.0, 29.92, 11118.9,   8.0, 123.75, 142.69,    9.41,   2.16,  -0.13,   0.00,  -0.00, 261.7, 265.9,  28.5,   3.5,  77.15,  84.29,    44.71,  156.78,   94.51, 1359.74, 1753.11,   94.57,  686.73, 11066.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000,  0.000,       ,  11.41, -155.1,   69.2,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.1,  -3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:05,  +00:00,   HKOK,   -1.3386390,   36.2593536, 10501.0, 29.92, 11118.9,   8.0, 123.76, 142.71,    4.31,   2.19,  -0.05,   0.00,  -0.01, 261.7, 265.9,  28.5,   3.3,  76.97,  84.42,    44.74,  156.78,   94.49, 1360.81, 1753.76,   94.58,  686.78, 11066.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.41, -155.1,   69.2,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:06,  +00:00,   HKOK,   -1.3386786,   36.2586937, 10500.0, 29.92, 11118.9,   8.0, 123.79, 142.75,    1.76,   2.16,   0.00,   0.00,   0.00, 261.6, 265.9,  28.5,   4.0,  76.63,  84.67,    44.71,  156.76,   94.55, 1359.92, 1754.12,   94.58,  686.81, 11066.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.42, -155.2,   69.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   0.0,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:07,  +00:00,   HKOK,   -1.3387177,   36.2580376, 10500.0, 29.92, 11119.0,   8.0, 123.85, 142.75,   -1.09,   2.18,   0.27,   0.00,  -0.00, 261.6, 265.9,  28.5,   3.9,  76.63,  84.80,    44.71,  156.75,   94.38, 1359.83, 1754.29,   94.58,  687.03, 11066.6, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.43, -155.2,   69.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:08,  +00:00,   HKOK,   -1.3387562,   36.2573776, 10500.0, 29.92, 11119.1,   8.0, 123.90, 142.77,   -4.00,   2.16,  -0.07,   0.00,  -0.00, 261.6, 266.0,  28.5,   3.4,  76.28,  85.05,    44.72,  156.75,   94.45, 1359.92, 1754.49,   94.57,  686.75, 11066.7, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.43, -155.3,   69.1,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:09,  +00:00,   HKOK,   -1.3387949,   36.2567215, 10500.0, 29.92, 11119.2,   8.0, 123.94, 142.79,   -2.38,   2.16,  -0.33,   0.00,  -0.01, 261.5, 266.0,  28.5,   3.4,  75.93,  85.31,    44.73,  156.76,   94.39, 1360.98, 1754.73,   94.58,  686.71, 11066.8, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.45, -155.3,   69.0,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:10,  +00:00,   HKOK,   -1.3388336,   36.2560616, 10500.0, 29.92, 11119.2,   8.0, 124.01, 142.79,   -1.08,   2.20,  -0.32,  -0.00,   0.00, 261.5, 266.0,  28.5,   3.1,  75.58,  85.31,    44.75,  156.76,   94.36, 1360.77, 1754.51,   94.59,  686.57, 11066.8, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.46, -155.3,   69.0,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:11,  +00:00,   HKOK,   -1.3388727,   36.2554016, 10500.0, 29.92, 11119.3,   8.0, 124.08, 142.79,   -0.44,   2.19,  -0.31,  -0.00,   0.00, 261.4, 265.9,  28.5,   3.7,  75.41,  85.44,    44.76,  156.75,   94.45, 1360.48, 1754.54,   94.57,  686.52, 11066.9, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.48, -155.3,   68.9,  -94.2,    0.7,      1,   GPS,    ALT,  -0.2,   2.2,   3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:12,  +00:00,   HKOK,   -1.3389121,   36.2547417, 10501.0, 29.92, 11119.4,   8.0, 124.13, 142.77,    2.22,   2.15,  -0.38,  -0.00,  -0.01, 261.4, 265.9,  28.5,   3.5,  75.41,  85.56,    44.74,  156.74,   94.35, 1361.13, 1754.12,   94.58,  686.85, 11067.0, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.001,       ,  11.51, -155.4,   68.9,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.2,   7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:13,  +00:00,   HKOK,   -1.3389529,   36.2540894, 10501.0, 29.92, 11119.3,   8.0, 124.12, 142.79,    8.84,   2.12,  -0.30,   0.00,  -0.01, 261.4, 265.8,  28.5,   3.2,  75.41,  85.69,    44.73,  156.74,   94.40, 1359.80, 1753.33,   94.58,  686.89, 11066.9, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.001,       ,  11.54, -155.4,   68.9,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.1,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:14,  +00:00,   HKOK,   -1.3389934,   36.2534294, 10500.0, 29.92, 11119.4,   8.0, 124.10, 142.79,    8.47,   2.13,   0.14,  -0.00,  -0.00, 261.4, 265.8,  28.5,   2.9,  75.41,  85.69,    44.73,  156.75,   94.51, 1359.42, 1753.50,   94.58,  686.59, 11066.9, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.58, -155.4,   68.8,  -94.2,    0.7,      1,   GPS,    ALT,  -0.1,   2.1, -11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:15,  +00:00,   HKOK,   -1.3390342,   36.2527695, 10501.0, 29.92, 11119.3,   8.0, 124.07, 142.81,    4.37,   2.14,   0.21,  -0.00,   0.00, 261.4, 265.8,  28.5,   3.6,  75.41,  85.69,    44.72,  156.76,   94.34, 1358.94, 1754.01,   94.57,  686.41, 11066.9, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.61, -155.4,   68.8,  -94.2,    0.7,      1,   GPS,    ALT,  -0.0,   2.1, -11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:16,  +00:00,   HKOK,   -1.3390747,   36.2521095, 10501.0, 29.92, 11119.2,   8.0, 124.09, 142.85,    1.88,   2.11,   0.26,  -0.00,  -0.00, 261.5, 265.8,  28.5,   2.9,  75.41,  85.69,    44.72,  156.75,   94.44, 1359.63, 1753.68,   94.56,  686.46, 11066.8, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.65, -155.5,   68.8,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.1, -11.8,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:17,  +00:00,   HKOK,   -1.3391153,   36.2514534, 10500.0, 29.92, 11118.9,   8.0, 124.10, 142.87,   -1.98,   2.10,   0.15,   0.00,  -0.00, 261.5, 265.8,  28.5,   3.9,  75.58,  85.69,    44.74,  156.74,   94.35, 1360.79, 1753.92,   94.58,  686.59, 11066.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.68, -155.5,   68.7,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.1, -19.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:18,  +00:00,   HKOK,   -1.3391558,   36.2507935, 10500.0, 29.92, 11118.1,   8.0, 124.09, 142.89,   -8.90,   2.19,   0.14,   0.00,   0.01, 261.6, 265.8,  28.5,   3.6,  75.76,  85.56,    44.75,  156.73,   94.33, 1361.02, 1754.16,   94.58,  686.81, 11065.7, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.72, -155.5,   68.7,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.1, -15.7,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:19,  +00:00,   HKOK,   -1.3391958,   36.2501335, 10500.0, 29.92, 11117.9,   8.0, 124.10, 142.91,  -12.97,   2.18,   0.00,   0.00,  -0.01, 261.6, 265.8,  28.5,   3.2,  75.93,  85.44,    44.75,  156.73,   94.51, 1360.31, 1753.72,   94.57,  686.78, 11065.5, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.75, -155.5,   68.6,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:20,  +00:00,   HKOK,   -1.3392360,   36.2494736, 10500.0, 29.92, 11117.7,   8.0, 124.07, 142.91,  -14.80,   2.22,   0.03,   0.00,   0.01, 261.6, 265.8,  28.5,   2.4,  75.93,  85.31,    44.75,  156.72,   94.50, 1361.25, 1753.82,   94.59,  686.73, 11065.3, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.77, -155.5,   68.6,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,  -7.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:21,  +00:00,   HKOK,   -1.3392761,   36.2488136, 10500.0, 29.92, 11117.6,   8.0, 124.03, 142.93,  -13.16,   2.22,  -0.09,   0.00,   0.00, 261.6, 265.8,  28.5,   3.4,  75.93,  85.31,    44.77,  156.70,   94.43, 1360.65, 1753.88,   94.59,  686.62, 11065.2, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.80, -155.5,   68.6,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,  -3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:22,  +00:00,   HKOK,   -1.3393174,   36.2481384, 10499.0, 29.92, 11117.8,   8.0, 124.02, 142.91,  -12.46,   2.23,  -0.10,  -0.00,   0.00, 261.6, 265.8,  28.5,   3.6,  75.93,  85.31,    44.77,  156.68,   94.48, 1361.28, 1753.87,   94.58,  686.71, 11065.3, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.83, -155.5,   68.5,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,  -3.9,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:23,  +00:00,   HKOK,   -1.3393567,   36.2474976, 10500.0, 29.92, 11117.8,   8.0, 124.00, 142.91,   -7.07,   2.21,  -0.08,  -0.00,   0.00, 261.7, 265.8,  28.5,   3.3,  75.93,  85.18,    44.78,  156.68,   94.38, 1362.04, 1754.25,   94.59,  686.67, 11065.4, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.83, -155.5,   68.5,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,   0.0,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:24,  +00:00,   HKOK,   -1.3393978,   36.2468376, 10500.0, 29.92, 11118.1,   8.0, 123.99, 142.91,   -3.16,   2.20,   0.08,  -0.00,   0.01, 261.7, 265.8,  28.5,   3.4,  75.93,  85.18,    44.78,  156.68,   94.40, 1360.86, 1753.42,   94.57,  686.53, 11065.6, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.84, -155.5,   68.4,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,   0.0,     3D, 1852,      ,       ,  74.0,       
2019-08-19, 06:37:25,  +00:00,   HKOK,   -1.3394383,   36.2461777, 10499.0, 29.92, 11118.2,   8.0, 123.96, 142.95,   -1.57,   2.18,   0.22,   0.00,  -0.00, 261.7, 265.8,  28.5,   3.3,  75.93,  85.18,    44.77,  156.68,   94.23, 1359.93, 1753.10,   94.58,  686.68, 11065.7, 149,  GPS,  265.9, 113.10, 110.30, 122.300, 118.000, -0.000,       ,  11.84, -155.5,   68.4,  -94.2,    0.7,      1,   GPS,    ALT,   0.0,   2.2,   3.9,     3D, 1852,      ,       ,  74.0,       
